t_us,vout_closed,vout_open,iout,vin
872.8432,50.0021,49.5613,5.6964,100.000
873.2183,50.0026,49.5624,5.7132,100.000
873.5934,50.0030,49.5630,4.8577,100.000
873.9685,50.0035,49.5634,4.0035,100.000
874.3436,50.0042,49.5651,4.6163,100.000
874.7187,50.0041,49.5656,5.4415,100.000
875.0938,50.0041,49.5669,5.9806,100.000
875.4689,50.0041,49.5679,5.1248,100.000
875.8440,50.0041,49.5695,4.2701,100.000
876.2191,50.0040,49.5723,4.3227,100.000
876.5941,50.0039,49.5724,5.1498,100.000
876.9692,50.0039,49.5723,5.9714,100.000
877.3443,50.0038,49.5740,5.4128,100.000
877.7194,50.0039,49.5750,4.5577,100.000
878.0945,50.0039,49.5775,4.0501,100.000
878.4696,50.0038,49.5778,4.8793,100.000
878.8447,50.0036,49.5777,5.7028,100.000
879.2198,50.0037,49.5787,5.6989,100.000
879.5949,50.0036,49.5795,4.8434,100.000
879.9700,50.0034,49.5805,3.9892,100.000
880.3451,50.0036,49.5821,4.6105,100.000
880.7202,50.0040,49.5822,5.4357,100.000
881.0953,50.0045,49.5832,5.9856,100.000
881.4704,50.0046,49.5841,5.1298,100.000
881.8455,50.0046,49.5853,4.2751,100.000
882.2206,50.0047,49.5878,4.3367,100.000
882.5956,50.0048,49.5885,5.1638,100.000
882.9707,50.0048,49.5890,5.9853,100.000
883.3458,50.0045,49.5908,5.4004,100.000
883.7209,50.0042,49.5917,4.5453,100.000
884.0960,50.0033,49.5942,4.0452,100.000
884.4711,50.0032,49.5950,4.8744,100.000
884.8462,50.0033,49.5956,5.6979,100.000
885.2213,50.0029,49.5974,5.6866,100.000
885.5964,50.0025,49.5982,4.8312,100.000
885.9715,50.0017,49.5991,3.9770,100.000
886.3466,50.0008,49.6015,4.5941,100.000
886.7217,50.0007,49.6024,5.4195,100.000
887.0968,50.0003,49.6045,5.9723,100.000
887.4719,50.0002,49.6054,5.1166,100.000
887.8470,50.0005,49.6063,4.2620,100.000
888.2221,50.0004,49.6087,4.3215,100.000
888.5971,49.9994,49.6090,5.1487,100.000
888.9722,49.9981,49.6092,5.9704,100.000
889.3473,49.9982,49.6112,5.4060,100.000
889.7224,49.9989,49.6127,4.5510,100.000
890.0975,50.0006,49.6165,4.0628,100.000
890.4726,50.0004,49.6174,4.8920,100.000
890.8477,49.9999,49.6181,5.7154,100.000
891.2228,49.9999,49.6200,5.6920,100.000
891.5979,49.9998,49.6212,4.8366,100.000
891.9730,49.9997,49.6226,3.9824,100.000
892.3481,49.9997,49.6248,4.6095,100.000
892.7232,50.0002,49.6249,5.4348,100.000
893.0983,50.0006,49.6261,5.9781,100.000
893.4734,50.0006,49.6271,5.1224,100.000
893.8485,50.0005,49.6284,4.2678,100.000
894.2236,50.0005,49.6312,4.3404,100.000
894.5986,50.0009,49.6319,5.1675,100.000
894.9737,50.0013,49.6324,5.9890,100.000
895.3488,50.0016,49.6343,5.4086,100.000
895.7239,50.0017,49.6354,4.5536,100.000
896.0990,50.0019,49.6382,4.0663,100.000
896.4741,50.0020,49.6391,4.8955,100.000
896.8492,50.0020,49.6401,5.7188,100.000
897.2243,50.0018,49.6422,5.6797,100.000
897.5994,50.0014,49.6433,4.8243,100.000
897.9745,50.0008,49.6445,3.9701,100.000
898.3496,50.0000,49.6470,4.5997,100.000
898.7247,50.0000,49.6477,5.4250,100.000
899.0998,49.9594,49.6081,5.9690,100.000
899.4749,49.9223,49.5719,5.1133,100.000
899.8500,49.8633,49.5138,4.2587,100.000
900.2251,49.5877,49.2543,4.3429,100.000
900.6002,49.4835,49.1381,5.1776,100.000
900.9752,49.3889,49.0045,6.0098,100.000
901.3503,49.3205,48.7577,6.8390,100.000
901.7254,49.2549,48.6426,7.6648,100.000
902.1005,49.1583,48.3514,7.9916,100.000
902.4756,49.1673,48.2462,8.8133,100.000
902.8507,49.1773,48.1431,9.6296,100.000
903.2258,49.1885,47.8858,10.4408,100.000
903.6009,49.2251,47.7832,10.9603,100.000
903.9760,49.2556,47.6814,10.1163,100.000
904.3511,49.3352,47.4183,10.7411,100.000
904.7262,49.3663,47.3248,11.5436,100.000
905.1013,49.4344,47.0839,12.1263,100.000
905.4764,49.4657,46.9911,11.2777,100.000
905.8515,49.4969,46.8989,10.4293,100.000
906.2266,49.5596,46.6537,10.5082,100.000
906.6017,49.5801,46.5597,11.3086,100.000
906.9767,49.6168,46.4678,11.5813,100.000
907.3518,49.6291,46.2830,10.7299,100.000
907.7269,49.6365,46.1949,9.8790,100.000
908.1020,49.6551,45.9763,9.4022,100.000
908.4771,49.6614,45.8925,10.2084,100.000
908.8522,49.6664,45.8105,11.0079,100.000
909.2273,49.6736,45.6485,10.6687,100.000
909.6024,49.6751,45.5710,9.8169,100.000
909.9775,49.6746,45.4964,8.9662,100.000
910.3526,49.6786,45.3128,9.5975,100.000
910.7277,49.6818,45.2434,10.4007,100.000
911.1028,49.6887,45.1000,11.0486,100.000
911.4779,49.6916,45.0353,10.1962,100.000
911.8530,49.6943,44.9730,9.3447,100.000
912.2281,49.7039,44.8173,9.4183,100.000
912.6032,49.7087,44.7602,10.2226,100.000
912.9782,49.7140,44.7055,11.0210,100.000
913.3533,49.7255,44.5913,10.5892,100.000
913.7284,49.7311,44.5408,9.7367,100.000
914.1035,49.7467,44.4145,9.2700,100.000
914.4786,49.7528,44.3723,10.0754,100.000
914.8537,49.7591,44.3332,10.8743,100.000
915.2288,49.7719,44.2395,10.8747,100.000
915.6039,49.7775,44.2019,10.0211,100.000
915.9790,49.7830,44.1657,9.1685,100.000
916.3541,49.7964,44.0748,9.7956,100.000
916.7292,49.8017,44.0457,10.5957,100.000
917.1043,49.8128,43.9846,11.1070,100.000
917.4794,49.8167,43.9577,10.2525,100.000
917.8545,49.8198,43.9330,9.3988,100.000
918.2296,49.8290,43.8758,9.4803,100.000
918.6047,49.8328,43.8567,10.2821,100.000
918.9797,49.8364,43.8399,11.0781,100.000
919.3548,49.8438,43.8060,10.4989,100.000
919.7299,49.8467,43.7927,9.6444,100.000
920.1050,49.8543,43.7652,9.1807,100.000
920.4801,49.8579,43.7587,9.9847,100.000
920.8552,49.8621,43.7551,10.7823,100.000
921.2303,49.8692,43.7468,10.7778,100.000
921.6054,49.8714,43.7445,9.9226,100.000
921.9805,49.8729,43.7437,9.0685,100.000
922.3556,49.8800,43.7497,9.7045,100.000
922.7307,49.8840,43.7555,10.5037,100.000
923.1058,49.8916,43.7728,11.0689,100.000
923.4809,49.8940,43.7811,10.2131,100.000
923.8560,49.8957,43.7911,9.3582,100.000
924.2311,49.9017,43.8228,9.4382,100.000
924.6062,49.9046,43.8376,10.2390,100.000
924.9812,49.9074,43.8544,11.0340,100.000
925.3563,49.9130,43.8951,10.4857,100.000
925.7314,49.9151,43.9142,9.6301,100.000
926.1065,49.9207,43.9710,9.1716,100.000
926.4816,49.9237,43.9951,9.9745,100.000
926.8567,49.9273,44.0210,10.7710,100.000
927.2318,49.9328,44.0819,10.7559,100.000
927.6069,49.9345,44.1096,9.8997,100.000
927.9820,49.9359,44.1385,9.0445,100.000
928.3571,49.9402,44.2218,9.6850,100.000
928.7322,49.9414,44.2555,10.4833,100.000
929.1073,49.9447,44.3316,11.0297,100.000
929.4824,49.9464,44.3679,10.1729,100.000
929.8575,49.9480,44.4056,9.3171,100.000
930.2326,49.9526,44.5083,9.4159,100.000
930.6077,49.9553,44.5492,10.2159,100.000
930.9827,49.9586,44.5913,11.0102,100.000
931.3578,49.9623,44.6862,10.4585,100.000
931.7329,49.9629,44.7343,9.6020,100.000
932.1080,49.9652,44.8460,9.1439,100.000
932.4831,49.9670,44.8935,9.9462,100.000
932.8582,49.9690,44.9427,10.7421,100.000
933.2333,49.9722,45.0543,10.7313,100.000
933.6084,49.9733,45.1036,9.8744,100.000
933.9835,49.9743,45.1537,9.0186,100.000
934.3586,49.9777,45.2833,9.6744,100.000
934.7337,49.9796,45.3359,10.4720,100.000
935.1088,49.9828,45.4586,11.0141,100.000
935.4839,49.9839,45.5130,10.1567,100.000
935.8590,49.9847,45.5683,9.3003,100.000
936.2341,49.9873,45.7071,9.3966,100.000
936.6092,49.9890,45.7642,10.1961,100.000
936.9842,49.9912,45.8214,10.9899,100.000
937.3593,49.9938,45.9467,10.4402,100.000
937.7344,49.9946,46.0071,9.5832,100.000
938.1095,49.9970,46.1545,9.1367,100.000
938.4846,49.9982,46.2145,9.9385,100.000
938.8597,49.9997,46.2743,10.7340,100.000
939.2348,50.0020,46.4041,10.7164,100.000
939.6099,50.0024,46.4658,9.8590,100.000
939.9850,50.0023,46.5283,9.0027,100.000
940.3601,50.0043,46.6795,9.6626,100.000
940.7352,50.0060,46.7400,10.4598,100.000
941.1103,50.0085,46.8797,11.0005,100.000
941.4854,50.0094,46.9447,10.1427,100.000
941.8605,50.0104,47.0109,9.2859,100.000
942.2356,50.0124,47.1484,9.3881,100.000
942.6107,50.0130,47.2105,10.1873,100.000
942.9857,50.0134,47.2718,10.9808,100.000
943.3608,50.0150,47.4179,10.4274,100.000
943.7359,50.0154,47.4779,9.5701,100.000
944.1110,50.0166,47.6214,9.1274,100.000
944.4861,50.0169,47.6812,9.9290,100.000
944.8612,50.0167,47.7407,10.7242,100.000
945.2363,50.0174,47.8819,10.6963,100.000
945.6114,50.0180,47.9397,9.8386,100.000
945.9865,50.0188,47.9968,8.9821,100.000
946.3616,50.0200,48.1403,9.6406,100.000
946.7367,50.0210,48.1980,10.4377,100.000
947.1118,50.0223,48.3273,10.9823,100.000
947.4869,50.0224,48.3847,10.1243,100.000
947.8620,50.0220,48.4417,9.2673,100.000
948.2371,50.0221,48.5782,9.3741,100.000
948.6122,50.0221,48.6322,10.1732,100.000
948.9872,50.0220,48.6860,10.9666,100.000
949.3623,50.0227,48.8182,10.4078,100.000
949.7374,50.0232,48.8723,9.5504,100.000
950.1125,50.0245,48.9913,9.1131,100.000
950.4876,50.0251,49.0439,9.9146,100.000
950.8627,50.0261,49.0949,10.7098,100.000
951.2378,50.0272,49.2123,10.6952,100.000
951.6129,50.0270,49.2613,9.8374,100.000
951.9880,50.0263,49.3095,8.9807,100.000
952.3631,50.0269,49.4255,9.6546,100.000
952.7382,50.0277,49.4719,10.4515,100.000
953.1133,50.0287,49.5788,10.9769,100.000
953.4884,50.0289,49.6228,10.1187,100.000
953.8635,50.0291,49.6657,9.2616,100.000
954.2386,50.0295,49.7721,9.3744,100.000
954.6137,50.0298,49.8136,10.1733,100.000
954.9887,50.0303,49.8542,10.9666,100.000
955.3638,50.0300,49.9474,10.3890,100.000
955.7389,50.0290,49.9860,9.5315,100.000
956.1140,50.0273,50.0792,9.0997,100.000
956.4891,50.0286,50.1163,9.9012,100.000
956.8642,50.0313,50.1516,10.6963,100.000
957.2393,50.0326,50.2267,10.6871,100.000
957.6144,50.0314,50.2623,9.8292,100.000
957.9895,50.0291,50.2976,8.9725,100.000
958.3646,50.0286,50.3764,9.6395,100.000
958.7397,50.0290,50.4068,10.4364,100.000
959.1148,50.0295,50.4767,10.9673,100.000
959.4899,50.0294,50.5059,10.1091,100.000
959.8650,50.0290,50.5344,9.2520,100.000
960.2401,50.0288,50.5944,9.3727,100.000
960.6152,50.0298,50.6191,10.1716,100.000
960.9902,50.0313,50.6417,10.9649,100.000
961.3653,50.0314,50.6935,10.3940,100.000
961.7404,50.0308,50.7140,9.5364,100.000
962.1155,50.0302,50.7642,9.1158,100.000
962.4906,50.0314,50.7830,9.9171,100.000
962.8657,50.0339,50.8015,10.7121,100.000
963.2408,50.0356,50.8428,10.6895,100.000
963.6159,50.0347,50.8576,9.8316,100.000
963.9910,50.0328,50.8709,8.9748,100.000
964.3661,50.0330,50.9048,9.6518,100.000
964.7412,50.0343,50.9170,10.4487,100.000
965.1163,50.0357,50.9421,10.9634,100.000
965.4914,50.0352,50.9521,10.1052,100.000
965.8665,50.0340,50.9606,9.2480,100.000
966.2416,50.0330,50.9810,9.3806,100.000
966.6167,50.0334,50.9883,10.1794,100.000
966.9917,50.0341,50.9949,10.9725,100.000
967.3668,50.0338,51.0066,10.3816,100.000
967.7419,50.0332,51.0097,9.5241,100.000
968.1170,50.0320,51.0154,9.1054,100.000
968.4921,50.0325,51.0171,9.9067,100.000
968.8672,50.0337,51.0179,10.7018,100.000
969.2423,50.0338,51.0175,10.6625,100.000
969.6174,50.0331,51.0164,9.8046,100.000
969.9925,50.0317,51.0143,8.9479,100.000
970.3676,50.0314,51.0064,9.6461,100.000
970.7427,50.0324,51.0018,10.4430,100.000
971.1178,50.0334,50.9901,10.9608,100.000
971.4929,50.0332,50.9842,10.1026,100.000
971.8680,50.0323,50.9772,9.2454,100.000
972.2431,50.0320,50.9563,9.3915,100.000
972.6182,50.0332,50.9482,10.1903,100.000
972.9932,50.0350,50.9395,10.9834,100.000
973.3683,50.0355,50.9154,10.3963,100.000
973.7434,50.0348,50.9039,9.5387,100.000
974.1185,50.0335,50.8720,9.1210,100.000
974.4936,50.0337,50.8585,9.9222,100.000
974.8687,50.0340,50.8440,10.7171,100.000
975.2438,50.0337,50.8118,10.6589,100.000
975.6189,50.0337,50.7966,9.8010,100.000
975.9940,50.0338,50.7805,8.9442,100.000
976.3691,50.0334,50.7371,9.6414,100.000
976.7442,50.0332,50.7210,10.4383,100.000
977.1193,50.0328,50.6798,10.9474,100.000
977.4944,50.0326,50.6610,10.0892,100.000
977.8695,50.0324,50.6417,9.2320,100.000
978.2446,50.0321,50.5926,9.3792,100.000
978.6197,50.0326,50.5715,10.1781,100.000
978.9947,50.0336,50.5497,10.9712,100.000
979.3698,50.0332,50.4996,10.3719,100.000
979.7449,50.0326,50.4770,9.5144,100.000
980.1200,50.0316,50.4151,9.1175,100.000
980.4951,50.0318,50.3930,9.9187,100.000
980.8702,50.0323,50.3712,10.7137,100.000
981.2453,50.0323,50.3149,10.6596,100.000
981.6204,50.0316,50.2902,9.8017,100.000
981.9955,50.0301,50.2644,8.9450,100.000
982.3706,50.0296,50.1981,9.6459,100.000
982.7457,50.0310,50.1752,10.4428,100.000
983.1208,50.0319,50.1121,10.9389,100.000
983.4959,50.0312,50.0853,10.0808,100.000
983.8710,50.0296,50.0577,9.2237,100.000
984.2461,50.0282,49.9889,9.3774,100.000
984.6212,50.0290,49.9605,10.1763,100.000
984.9962,50.0304,49.9317,10.9695,100.000
985.3713,50.0305,49.8660,10.3806,100.000
985.7464,50.0301,49.8372,9.5231,100.000
986.1215,50.0299,49.7620,9.1302,100.000
986.4966,50.0299,49.7336,9.9314,100.000
986.8717,50.0297,49.7055,10.7263,100.000
987.2468,50.0299,49.6382,10.6679,100.000
987.6219,50.0303,49.6092,9.8100,100.000
987.9970,50.0309,49.5793,8.9533,100.000
988.3721,50.0313,49.5015,9.6575,100.000
988.7472,50.0317,49.4745,10.4543,100.000
989.1223,50.0321,49.4065,10.9431,100.000
989.4974,50.0319,49.3776,10.0850,100.000
989.8725,50.0313,49.3477,9.2279,100.000
990.2476,50.0311,49.2683,9.3948,100.000
990.6227,50.0321,49.2408,10.1936,100.000
990.9977,50.0340,49.2137,10.9867,100.000
991.3728,50.0338,49.1470,10.3714,100.000
991.7479,50.0320,49.1179,9.5138,100.000
992.1230,50.0293,49.0399,9.1239,100.000
992.4981,50.0300,49.0127,9.9251,100.000
992.8732,50.0313,48.9865,10.7200,100.000
993.2483,50.0313,48.9214,10.6482,100.000
993.6234,50.0304,48.8932,9.7903,100.000
993.9985,50.0288,48.8647,8.9337,100.000
994.3736,50.0283,48.7922,9.6487,100.000
994.7487,50.0302,48.7662,10.4456,100.000
995.1238,50.0315,48.7037,10.9301,100.000
995.4989,50.0303,48.6768,10.0720,100.000
995.8740,50.0277,48.6498,9.2149,100.000
996.2491,50.0252,48.5812,9.3750,100.000
996.6242,50.0260,48.5560,10.1740,100.000
996.9992,50.0273,48.5312,10.9673,100.000
997.3743,50.0268,48.4727,10.3673,100.000
997.7494,50.0260,48.4476,9.5098,100.000
998.1245,50.0246,48.3838,9.1165,100.000
998.4996,50.0254,48.3613,9.9178,100.000
998.8747,50.0273,48.3401,10.7129,100.000
999.2498,50.0277,48.2848,10.6475,100.000
999.6249,50.0263,48.2619,9.7897,100.000
1000.0000,50.0237,48.2388,8.9331,100.000
1000.3751,50.0229,48.1822,9.6535,100.000
1000.7502,50.0241,48.1606,10.4504,100.000
1001.1253,50.0247,48.1135,10.9288,100.000
1001.5004,50.0241,48.0930,10.0708,100.000
1001.8755,50.0226,48.0725,9.2138,100.000
1002.2506,50.0213,48.0199,9.3918,100.000
1002.6257,50.0222,48.0025,10.1907,100.000
1003.0008,50.0236,47.9858,10.9839,100.000
1003.3758,50.0237,47.9435,10.3703,100.000
1003.7509,50.0232,47.9255,9.5129,100.000
1004.1260,50.0225,47.8790,9.1380,100.000
1004.5011,50.0234,47.8626,9.9392,100.000
1004.8762,50.0251,47.8469,10.7342,100.000
1005.2513,50.0256,47.8137,10.6500,100.000
1005.6264,50.0249,47.7987,9.7923,100.000
1006.0015,50.0232,47.7842,8.9357,100.000
1006.3766,50.0229,47.7482,9.6590,100.000
1006.7517,50.0244,47.7367,10.4559,100.000
1007.1268,50.0254,47.7082,10.9235,100.000
1007.5019,50.0246,47.6959,10.0655,100.000
1007.8770,50.0230,47.6831,9.2085,100.000
1008.2521,50.0215,47.6528,9.3905,100.000
1008.6272,50.0224,47.6437,10.1894,100.000
1009.0023,50.0240,47.6358,10.9826,100.000
1009.3773,50.0236,47.6137,10.3608,100.000
1009.7524,50.0223,47.6042,9.5034,100.000
1010.1275,50.0202,47.5812,9.1301,100.000
1010.5026,50.0208,47.5752,9.9313,100.000
1010.8777,50.0219,47.5709,10.7264,100.000
1011.2528,50.0220,47.5551,10.6407,100.000
1011.6279,50.0215,47.5481,9.7830,100.000
1012.0030,50.0203,47.5409,8.9263,100.000
1012.3781,50.0203,47.5271,9.6674,100.000
1012.7532,50.0221,47.5228,10.4643,100.000
1013.1283,50.0236,47.5134,10.9286,100.000
1013.5034,50.0230,47.5093,10.0707,100.000
1013.8785,50.0215,47.5055,9.2137,100.000
1014.2536,50.0203,47.4984,9.3969,100.000
1014.6287,50.0210,47.4973,10.1958,100.000
1015.0038,50.0220,47.4975,10.9890,100.000
1015.3788,50.0217,47.4941,10.3537,100.000
1015.7539,50.0207,47.4921,9.4964,100.000
1016.1290,50.0190,47.4903,9.1312,100.000
1016.5041,50.0194,47.4913,9.9325,100.000
1016.8792,50.0202,47.4932,10.7275,100.000
1017.2543,50.0202,47.4964,10.6358,100.000
1017.6294,50.0198,47.4977,9.7781,100.000
1018.0045,50.0192,47.4992,8.9212,100.000
1018.3796,50.0191,47.5058,9.6711,100.000
1018.7547,50.0195,47.5093,10.4680,100.000
1019.1298,50.0199,47.5181,10.9265,100.000
1019.5049,50.0198,47.5218,10.0686,100.000
1019.8800,50.0192,47.5255,9.2117,100.000
1020.2551,50.0190,47.5378,9.4101,100.000
1020.6302,50.0202,47.5438,10.2090,100.000
1021.0053,50.0219,47.5506,11.0021,100.000
1021.3803,50.0217,47.5646,10.3505,100.000
1021.7554,50.0210,47.5701,9.4931,100.000
1022.1305,50.0200,47.5876,9.1317,100.000
1022.5056,50.0201,47.5958,9.9330,100.000
1022.8807,50.0206,47.6054,10.7281,100.000
1023.2558,50.0207,47.6256,10.6355,100.000
1023.6309,50.0204,47.6330,9.7778,100.000
1024.0060,50.0199,47.6398,8.9207,100.000
1024.3811,50.0200,47.6639,9.6778,100.000
1024.7562,50.0205,47.6744,10.4747,100.000
1025.1313,50.0210,47.6982,10.9213,100.000
1025.5064,50.0205,47.7077,10.0634,100.000
1025.8815,50.0192,47.7169,9.2065,100.000
1026.2566,50.0179,47.7445,9.4036,100.000
1026.6317,50.0184,47.7560,10.2025,100.000
1027.0068,50.0191,47.7681,10.9957,100.000
1027.3818,50.0187,47.7944,10.3443,100.000
1027.7569,50.0183,47.8053,9.4870,100.000
1028.1320,50.0172,47.8362,9.1300,100.000
1028.5071,50.0172,47.8488,9.9313,100.000
1028.8822,50.0175,47.8618,10.7264,100.000
1029.2573,50.0169,47.8902,10.6243,100.000
1029.6324,50.0164,47.9036,9.7667,100.000
1030.0075,50.0154,47.9177,8.9097,100.000
1030.3826,50.0144,47.9514,9.6604,100.000
1030.7577,50.0144,47.9653,10.4574,100.000
1031.1328,50.0139,47.9979,10.9075,100.000
1031.5079,50.0136,48.0111,10.0497,100.000
1031.8830,50.0130,48.0241,9.1929,100.000
1032.2581,50.0121,48.0590,9.3998,100.000
1032.6332,50.0123,48.0729,10.1988,100.000
1033.0083,50.0125,48.0869,10.9921,100.000
1033.3833,50.0118,48.1183,10.3323,100.000
1033.7584,50.0112,48.1318,9.4751,100.000
1034.1335,50.0099,48.1685,9.1236,100.000
1034.5086,50.0098,48.1830,9.9251,100.000
1034.8837,50.0098,48.1981,10.7204,100.000
1035.2588,50.0097,48.2315,10.6301,100.000
1035.6339,50.0099,48.2456,9.7726,100.000
1036.0090,50.0104,48.2598,8.9155,100.000
1036.3841,50.0108,48.2965,9.6831,100.000
1036.7592,50.0108,48.3117,10.4801,100.000
1037.1343,50.0109,48.3481,10.9150,100.000
1037.5094,50.0107,48.3618,10.0573,100.000
1037.8845,50.0101,48.3750,9.2005,100.000
1038.2596,50.0096,48.4102,9.4057,100.000
1038.6347,50.0106,48.4246,10.2047,100.000
1039.0098,50.0121,48.4390,10.9980,100.000
1039.3848,50.0119,48.4723,10.3409,100.000
1039.7599,50.0108,48.4859,9.4838,100.000
1040.1350,50.0091,48.5210,9.1482,100.000
1040.5101,50.0095,48.5350,9.9494,100.000
1040.8852,50.0103,48.5485,10.7446,100.000
1041.2603,50.0104,48.5787,10.6227,100.000
1041.6354,50.0103,48.5925,9.7652,100.000
1042.0105,50.0101,48.6065,8.9077,100.000
1042.3856,50.0104,48.6409,9.6869,100.000
1042.7607,50.0113,48.6546,10.4838,100.000
1043.1358,50.0120,48.6855,10.9051,100.000
1043.5109,50.0114,48.6977,10.0473,100.000
1043.8860,50.0101,48.7094,9.1905,100.000
1044.2611,50.0087,48.7397,9.4103,100.000
1044.6362,50.0091,48.7518,10.2092,100.000
1045.0113,50.0097,48.7639,11.0025,100.000
1045.3863,50.0092,48.7910,10.3287,100.000
1045.7614,50.0085,48.8020,9.4716,100.000
1046.1365,50.0072,48.8298,9.1379,100.000
1046.5116,50.0073,48.8405,9.9393,100.000
1046.8867,50.0079,48.8507,10.7345,100.000
1047.2618,50.0076,48.8735,10.6132,100.000
1047.6369,50.0071,48.8835,9.7558,100.000
1048.0120,50.0059,48.8948,8.8983,100.000
1048.3871,50.0060,48.9183,9.6814,100.000
1048.7622,50.0067,48.9277,10.4785,100.000
1049.1373,50.0072,48.9476,10.9133,100.000
1049.5124,50.0078,48.9564,10.0555,100.000
1049.8875,50.0090,48.9651,9.1988,100.000
1050.2626,50.0100,48.9867,9.4230,100.000
1050.6377,50.0093,48.9951,10.2219,100.000
1051.0128,50.0083,49.0035,11.0152,100.000
1051.3878,50.0082,49.0209,10.3322,100.000
1051.7629,50.0082,49.0274,9.4751,100.000
1052.1380,50.0080,49.0449,9.1438,100.000
1052.5131,50.0077,49.0521,9.9452,100.000
1052.8882,50.0072,49.0598,10.7403,100.000
1053.2633,50.0071,49.0748,10.6183,100.000
1053.6384,50.0069,49.0801,9.7608,100.000
1054.0135,50.0065,49.0853,8.9032,100.000
1054.3886,50.0068,49.0988,9.6925,100.000
1054.7637,50.0074,49.1046,10.4895,100.000
1055.1388,50.0077,49.1162,10.9025,100.000
1055.5139,50.0076,49.1205,10.0448,100.000
1055.8890,50.0072,49.1244,9.1881,100.000
1056.2641,50.0068,49.1344,9.4180,100.000
1056.6392,50.0073,49.1383,10.2170,100.000
1057.0143,50.0079,49.1422,11.0103,100.000
1057.3893,50.0079,49.1500,10.3299,100.000
1057.7644,50.0078,49.1530,9.4728,100.000
1058.1395,50.0078,49.1598,9.1628,100.000
1058.5146,50.0084,49.1620,9.9640,100.000
1058.8897,50.0095,49.1638,10.7591,100.000
1059.2648,50.0099,49.1680,10.6137,100.000
1059.6399,50.0091,49.1696,9.7563,100.000
1060.0150,50.0070,49.1711,8.8985,100.000
1060.3901,50.0071,49.1740,9.6879,100.000
1060.7652,50.0078,49.1753,10.4849,100.000
1061.1403,50.0081,49.1769,10.8951,100.000
1061.5154,50.0080,49.1768,10.0374,100.000
1061.8905,50.0080,49.1759,9.1807,100.000
1062.2656,50.0079,49.1747,9.4280,100.000
1062.6407,50.0080,49.1743,10.2269,100.000
1063.0158,50.0082,49.1737,11.0201,100.000
1063.3908,50.0080,49.1722,10.3238,100.000
1063.7659,50.0076,49.1717,9.4667,100.000
1064.1410,50.0067,49.1694,9.1536,100.000
1064.5161,50.0068,49.1681,9.9549,100.000
1064.8912,50.0072,49.1667,10.7500,100.000
1065.2663,50.0071,49.1627,10.6068,100.000
1065.6414,50.0072,49.1606,9.7494,100.000
1066.0165,50.0075,49.1566,8.8924,100.000
1066.3916,50.0075,49.1523,9.6964,100.000
1066.7667,50.0075,49.1504,10.4933,100.000
1067.1418,50.0075,49.1449,10.8920,100.000
1067.5169,50.0073,49.1421,10.0343,100.000
1067.8920,50.0069,49.1392,9.1776,100.000
1068.2671,50.0066,49.1311,9.4310,100.000
1068.6422,50.0069,49.1273,10.2299,100.000
1069.0173,50.0072,49.1231,11.0231,100.000
1069.3923,50.0069,49.1156,10.3143,100.000
1069.7674,50.0064,49.1119,9.4573,100.000
1070.1425,50.0054,49.1016,9.1576,100.000
1070.5176,50.0059,49.0983,9.9588,100.000
1070.8927,50.0069,49.0954,10.7540,100.000
1071.2678,50.0072,49.0859,10.6111,100.000
1071.6429,50.0070,49.0811,9.7537,100.000
1072.0180,50.0064,49.0724,8.8971,100.000
1072.3931,50.0070,49.0635,9.7014,100.000
1072.7682,50.0079,49.0599,10.4983,100.000
1073.1433,50.0089,49.0494,10.8952,100.000
1073.5184,50.0091,49.0442,10.0375,100.000
1073.8935,50.0095,49.0386,9.1808,100.000
1074.2686,50.0099,49.0247,9.4391,100.000
1074.6437,50.0099,49.0200,10.2379,100.000
1075.0188,50.0097,49.0153,11.0311,100.000
1075.3938,50.0096,49.0024,10.3162,100.000
1075.7689,50.0090,48.9965,9.4591,100.000
1076.1440,50.0079,48.9815,9.1671,100.000
1076.5191,50.0079,48.9760,9.9682,100.000
1076.8942,50.0079,48.9706,10.7632,100.000
1077.2693,50.0077,48.9571,10.6006,100.000
1077.6444,50.0074,48.9506,9.7432,100.000
1078.0195,50.0064,48.9394,8.8888,100.000
1078.3946,50.0063,48.9276,9.6936,100.000
1078.7697,50.0066,48.9228,10.4905,100.000
1079.1448,50.0064,48.9097,10.8805,100.000
1079.5199,50.0060,48.9034,10.0228,100.000
1079.8950,50.0052,48.8966,9.1662,100.000
1080.2701,50.0041,48.8807,9.4188,100.000
1080.6452,50.0044,48.8753,10.2178,100.000
1081.0203,50.0048,48.8701,11.0112,100.000
1081.3953,50.0043,48.8557,10.3033,100.000
1081.7704,50.0040,48.8488,9.4463,100.000
1082.1455,50.0037,48.8314,9.1630,100.000
1082.5206,50.0036,48.8261,9.9642,100.000
1082.8957,50.0036,48.8215,10.7594,100.000
1083.2708,50.0039,48.8073,10.6079,100.000
1083.6459,50.0046,48.8006,9.7505,100.000
1084.0210,50.0064,48.7881,8.9023,100.000
1084.3961,50.0066,48.7774,9.7068,100.000
1084.7712,50.0066,48.7735,10.5037,100.000
1085.1463,50.0067,48.7598,10.8872,100.000
1085.5214,50.0064,48.7530,10.0296,100.000
1085.8965,50.0056,48.7452,9.1730,100.000
1086.2716,50.0048,48.7282,9.4308,100.000
1086.6467,50.0045,48.7228,10.2297,100.000
1087.0218,50.0041,48.7178,11.0230,100.000
