E_on,E_off,E_dt,Vds_pk_off,ov_pct_off,E_sw,E_tot,Vds_pk,ov_pct,t_set,E_osc,Vgs_spur,Vgs_spur_hs,Vgs_spur_ls,margin,false_on,VBUS,ILOAD,VDRV,VNEG,NPU_LS,NPD_LS,NPU_HS,NPD_HS,DT,CLKEN,CLKDEL,RUNIT,TJ,corner
6.586576252340583e-06,1.645905078946907e-06,1.6585288131567878e-06,206.145121,3.0725604999999945,8.23248133128749e-06,9.891010144444277e-06,206.145121,3.0725604999999945,1.542499999999994e-08,160.66582967193727,-0.6259135000000029,-0.6259135000000029,-1.97116707,1.875913500000003,0,200,2,5,-2,2,8,8,4,35n,0,4n,8,125,200V_2A_125C
4.886928160482787e-06,1.6520635892071108e-06,1.64144231039486e-06,204.296893,2.1484465000000057,6.538991749689898e-06,8.180434060084758e-06,204.296893,2.1484465000000057,1.597500000000009e-08,164.09652067840187,0.48150000000001114,0.48150000000001114,0.00980571483,0.7684999999999889,0,200,2,5,0,2,8,8,4,35n,1,4n,8,125,200V_2A_125C
6.6384143835695306e-06,1.6460395108417e-06,1.6611638639586018e-06,205.725889,2.8629444999999976,8.28445389441123e-06,9.945617758369833e-06,205.725889,2.8629444999999976,1.542499999999994e-08,160.67908782177145,-1.5585039999999992,-1.5585039999999992,-1.98175855,2.8085039999999992,0,200,2,5,-2,2,8,8,4,35n,1,4n,8,125,200V_2A_125C
4.992734734960375e-06,1.9798665400281533e-06,2.658462895058649e-07,22.1067216,-88.94663919999999,6.972601274988528e-06,7.238447564494393e-06,228.273413,14.136706500000003,1.6519390000000002e-08,230.16951024006724,1.39332947,0.9239530000000116,1.39332947,-0.14332947000000007,1,200,2,5,0,2,8,8,8,5n,0,4n,8,125,200V_2A_125C
6.542640463099985e-06,1.6411368541668832e-06,3.3977677351633586e-07,29.5734059,-85.21329705,8.183777317266868e-06,8.523554090783204e-06,245.922068,22.961033999999998,3.0515289999999946e-08,233.7170576359968,-0.575262208,-1.2820453,-0.575262208,1.825262208,0,200,2,5,-2,2,8,8,8,5n,0,4n,8,125,200V_2A_125C
4.892415107345531e-06,2.193303112626862e-06,2.6519163755816874e-07,22.1253003,-88.93734985,7.085718219972393e-06,7.350909857530562e-06,227.8431,13.921549999999998,7.97062999999994e-09,228.0367629825995,0.591298238,0.45114699999999175,0.591298238,0.658701762,0,200,2,5,0,2,8,8,8,5n,1,4n,8,125,200V_2A_125C
6.503787521922067e-06,1.6485160132913951e-06,3.394177259941621e-07,29.5897208,-85.2051396,8.152303535213461e-06,8.491721261207623e-06,245.406251,22.703125499999995,2.7765810000000037e-08,232.8158796939785,-1.39181933,-1.655744999999996,-1.39181933,2.6418193299999997,0,200,2,5,-2,2,8,8,8,5n,1,4n,8,125,200V_2A_125C
4.928283101552584e-06,1.7332238858795092e-06,1.0702202246305682e-06,99.6021159,-50.19894205,6.661506987432093e-06,7.731727212062662e-06,248.851688,24.425843999999998,3.515524999999998e-08,212.90395501044145,0.988003105,0.892187000000007,0.988003105,0.261996895,0,200,2,5,0,2,8,8,8,10n,0,4n,8,125,200V_2A_125C
6.651123680704227e-06,1.671622532956549e-06,1.1698471665013963e-06,109.923019,-45.038490499999995,8.322746213660776e-06,9.492593380162172e-06,249.51609,24.758044999999996,3.525506999999997e-08,205.1625102626136,-0.975756096,-1.1902699999999982,-0.975756096,2.225756096,0,200,2,5,-2,2,8,8,8,10n,0,4n,8,125,200V_2A_125C
4.900722410232236e-06,2.01991995775551e-06,1.069283984721378e-06,99.6377654,-50.1811173,6.920642367987746e-06,7.989926352709124e-06,248.523259,24.261629499999998,2.9305430000000087e-08,208.06469718920874,0.554259327,0.41813199999998574,0.554259327,0.695740673,0,200,2,5,0,2,8,8,8,10n,1,4n,8,125,200V_2A_125C
6.680766015632129e-06,1.6700743602470542e-06,1.1689951317811488e-06,109.932589,-45.0337055,8.350840375879184e-06,9.519835507660333e-06,249.335336,24.667668000000006,3.5205110000000005e-08,204.15901896138766,-1.41529976,-1.6241409999999803,-1.41529976,2.66529976,0,200,2,5,-2,2,8,8,8,10n,1,4n,8,125,200V_2A_125C
4.912751053464926e-06,1.6560997894595453e-06,1.6154780697729567e-06,178.574447,-10.712776500000004,6.568850842924471e-06,8.184328912697429e-06,211.571373,5.785686499999997,1.7367490000000056e-08,167.25614177147165,0.8969339999999875,0.8969339999999875,0.222409743,0.35306600000001254,0,200,2,5,0,2,8,8,8,15n,0,4n,8,125,200V_2A_125C
6.639448501509653e-06,1.6515953199953885e-06,1.6764049032650068e-06,185.427988,-7.2860059999999995,8.291043821505041e-06,9.967448724770048e-06,207.75388,3.8769400000000047,1.5461250000000148e-08,163.33951602103585,-1.2096070000000054,-1.2096070000000054,-1.85873344,2.4596070000000054,0,200,2,5,-2,2,8,8,8,15n,0,4n,8,125,200V_2A_125C
4.898728568397371e-06,1.6565283693948076e-06,1.6149632618191055e-06,178.569291,-10.715354500000004,6.555256937792178e-06,8.170220199611283e-06,211.727879,5.863939500000002,1.7369000000000028e-08,167.2495132415339,0.417490000000015,0.417490000000015,0.127313132,0.832509999999985,0,200,2,5,0,2,8,8,8,15n,1,4n,8,125,200V_2A_125C
6.661326659586514e-06,1.6517652447328183e-06,1.6756877318230858e-06,185.407839,-7.296080500000003,8.313091904319333e-06,9.988779636142419e-06,207.828691,3.914345499999996,1.5462400000000084e-08,163.33273903284024,-1.6208450000000028,-1.6208450000000028,-1.91941276,2.8708450000000028,0,200,2,5,-2,2,8,8,8,15n,1,4n,8,125,200V_2A_125C
4.908027732304413e-06,1.6541584952263834e-06,1.6718994924995064e-06,204.713985,2.356992500000004,6.562186227530796e-06,8.234085720030303e-06,204.713985,2.356992500000004,1.597500000000009e-08,165.25342864727224,0.9032529999999781,0.9032529999999781,0.0216864066,0.3467470000000219,0,200,2,5,0,2,8,8,8,25n,0,4n,8,125,200V_2A_125C
6.620298172264192e-06,1.6527533830388647e-06,1.7139001929097296e-06,205.935131,2.9675655000000063,8.273051555303057e-06,9.986951748212787e-06,205.935131,2.9675655000000063,1.542499999999994e-08,162.74017031169112,-1.1947490000000016,-1.1947490000000016,-1.95762963,2.4447490000000016,0,200,2,5,-2,2,8,8,8,25n,0,4n,8,125,200V_2A_125C
4.896522188475212e-06,1.6537017329938145e-06,1.6733772625649325e-06,204.248337,2.124168499999996,6.550223921469026e-06,8.223601184033959e-06,204.248337,2.124168499999996,1.597500000000009e-08,165.2074450495092,0.4160060000000101,0.4160060000000101,0.0122853518,0.8339939999999899,0,200,2,5,0,2,8,8,8,25n,1,4n,8,125,200V_2A_125C
6.646389031959277e-06,1.6521153592214806e-06,1.7147982267452494e-06,205.699564,2.8497820000000047,8.298504391180757e-06,1.0013302617926005e-05,205.699564,2.8497820000000047,1.542499999999994e-08,162.73851011301184,-1.6144580000000133,-1.6144580000000133,-1.97505622,2.8644580000000133,0,200,2,5,-2,2,8,8,8,25n,1,4n,8,125,200V_2A_125C
4.90167930415489e-06,1.6525467224034525e-06,1.6454667560162396e-06,204.713985,2.356992500000004,6.554226026558342e-06,8.199692782574582e-06,204.713985,2.356992500000004,1.597500000000009e-08,164.13661200919216,0.9004199999999969,0.9004199999999969,0.0179487713,0.3495800000000031,0,200,2,5,0,2,8,8,8,35n,0,4n,8,125,200V_2A_125C
6.619216247614009e-06,1.6458369742364472e-06,1.6671818335102007e-06,205.935131,2.9675655000000063,8.265053221850456e-06,9.932235055360657e-06,205.935131,2.9675655000000063,1.542499999999994e-08,160.67822858859134,-1.2012409999999818,-1.2012409999999818,-1.97078198,2.451240999999982,0,200,2,5,-2,2,8,8,8,35n,0,4n,8,125,200V_2A_125C
4.888753124063361e-06,1.6520599809366176e-06,1.6469809097254729e-06,204.248337,2.124168499999996,6.5408131049999785e-06,8.187794014725451e-06,204.248337,2.124168499999996,1.597500000000009e-08,164.09054940346866,0.4161709999999914,0.4161709999999914,0.00965864166,0.8338290000000086,0,200,2,5,0,2,8,8,8,35n,1,4n,8,125,200V_2A_125C
6.64309585199764e-06,1.6460278174452613e-06,1.6681127413485353e-06,205.699564,2.8497820000000047,8.289123669442901e-06,9.957236410791437e-06,205.699564,2.8497820000000047,1.542499999999994e-08,160.67822332306136,-1.6180049999999824,-1.6180049999999824,-1.98168521,2.8680049999999824,0,200,2,5,-2,2,8,8,8,35n,1,4n,8,125,200V_2A_125C
2.6736116829824453e-05,6.470285920917707e-06,3.612279256190189e-09,0.432216873,-99.7838915635,3.320640275074216e-05,3.321001502999835e-05,233.428637,16.714318500000005,1.3335259999999944e-08,259.5748051713806,5.21887061,5.01909999999998,5.21887061,-3.9688706099999997,1,200,2,5,0,3,2,8,1,5n,0,4n,8,125,200V_2A_125C
1.0149212318810513e-05,1.8208468149167626e-06,3.175579674347471e-08,4.54538355,-97.727308225,1.1970059133727275e-05,1.200181493047075e-05,229.437028,14.718514,2.5261310000000043e-08,253.47008793736487,4.008534000000026,4.008534000000026,2.74084086,-2.758534000000026,1,200,2,5,-2,3,2,8,1,5n,0,4n,8,125,200V_2A_125C
4.508888526906415e-06,2.199019469388435e-06,5.038227875015559e-09,0.996318148,-99.501840926,6.70790799629485e-06,6.712946224169865e-06,233.591315,16.795657500000004,2.578098000000007e-08,256.6230087729103,1.328600999999992,1.328600999999992,0.917368568,-0.07860099999999193,1,200,2,5,0,3,2,8,1,5n,1,4n,8,125,200V_2A_125C
4.873034862033991e-06,1.650954923509153e-06,3.0942403593411404e-08,5.46470995,-97.26764502500001,6.523989785543144e-06,6.554932189136556e-06,234.483565,17.2417825,2.5204530000000115e-08,254.71190327079657,-0.32654099999999175,-0.32654099999999175,-1.16510921,1.5765409999999918,0,200,2,5,-2,3,2,8,1,5n,1,4n,8,125,200V_2A_125C
1.4292669590058355e-05,2.7307506764601998e-06,2.678878370704227e-07,23.4447258,-88.27763709999999,1.7023420266518556e-05,1.729130810358898e-05,221.98867,10.994335000000005,2.2255020000000082e-08,252.12372455362822,4.083936999999992,4.083936999999992,3.17481661,-2.8339369999999917,1,200,2,5,0,3,2,8,1,10n,0,4n,8,125,200V_2A_125C
5.902031497303251e-06,1.6728537010872573e-06,7.41877812265393e-07,67.7061246,-66.1469377,7.5748851983905084e-06,8.316763010655902e-06,256.587351,28.29367550000001,4.090502000000011e-08,245.70746198513496,2.2297208999999896,2.2297208999999896,0.49632502,-0.9797208999999896,1,200,2,5,-2,3,2,8,1,10n,0,4n,8,125,200V_2A_125C
4.7278620939033874e-06,2.061675038004539e-06,6.413537477484074e-07,55.9305267,-72.03473665,6.789537131907926e-06,7.4308908796563336e-06,245.981213,22.9906065,2.6655299999999946e-08,238.58563804786633,0.6712150000000179,0.6712150000000179,0.632014083,0.5787849999999821,0,200,2,5,0,3,2,8,1,10n,1,4n,8,125,200V_2A_125C
6.461704574735567e-06,1.6716910560947006e-06,7.763093247366083e-07,69.7781608,-65.1109196,8.133395630830268e-06,8.909704955566877e-06,254.619063,27.309531500000006,3.540541000000005e-08,241.46419964556537,-1.201862,-1.3606980000000135,-1.201862,2.451862,0,200,2,5,-2,3,2,8,1,10n,1,4n,8,125,200V_2A_125C
1.0102499945901697e-05,1.7731311813633078e-06,1.0736784303922147e-06,102.300673,-48.8496635,1.1875631127265005e-05,1.2949309557657218e-05,248.339536,24.169768000000005,4.025501999999995e-08,196.0745299631284,3.470133000000004,3.470133000000004,1.81601338,-2.220133000000004,1,200,2,5,0,3,2,8,1,15n,0,4n,8,125,200V_2A_125C
6.855692464402832e-06,1.675235465280152e-06,1.4656832098762928e-06,152.585474,-23.707262999999998,8.530927929682984e-06,9.996611139559276e-06,228.681546,14.340772999999999,3.4405010000000006e-08,178.72921084601063,2.0301563000000016,2.0301563000000016,-0.949126999,-0.7801563000000016,1,200,2,5,-2,3,2,8,1,15n,0,4n,8,125,200V_2A_125C
4.727755168201757e-06,1.6848842530036957e-06,1.4025608968148507e-06,141.220539,-29.3897305,6.412639421205453e-06,7.815200318020303e-06,234.035077,17.0175385,3.441379000000009e-08,182.89638733196068,0.696376000000015,0.696376000000015,0.478807077,0.553623999999985,0,200,2,5,0,3,2,8,1,15n,1,4n,8,125,200V_2A_125C
6.456465914833622e-06,1.6695791731663787e-06,1.5111176687574687e-06,154.16609,-22.916955,8.126045088e-06,9.63716275675747e-06,227.677051,13.838525500000003,3.160888000000007e-08,177.86278840448145,-1.3429500000000019,-1.3429500000000019,-1.61048756,2.592950000000002,0,200,2,5,-2,3,2,8,1,15n,1,4n,8,125,200V_2A_125C
1.0012401933366222e-05,1.6725197596071588e-06,1.6640044016290529e-06,203.466934,1.7334670000000045,1.168492169297338e-05,1.3348926094602433e-05,203.862494,1.931246999999999,2.0875000000000033e-08,148.5060763561078,3.4645810000000097,3.4645810000000097,0.0665524322,-2.2145810000000097,1,200,2,5,0,3,2,8,1,25n,0,4n,8,125,200V_2A_125C
7.258317117513543e-06,1.6601501475899315e-06,1.6962383957641044e-06,205.552571,2.7762855,8.918467265103475e-06,1.061470566086758e-05,205.868898,2.9344490000000008,1.787500000000002e-08,165.7163645981388,2.162673499999997,2.162673499999997,-1.9395706,-0.9126734999999968,1,200,2,5,-2,3,2,8,1,25n,0,4n,8,125,200V_2A_125C
4.722082702363675e-06,1.655604085548284e-06,1.6869932425025181e-06,204.202787,2.1013935000000004,6.377686787911958e-06,8.064680030414476e-06,204.202787,2.1013935000000004,1.8618699999999987e-08,163.34158462634454,0.6998640000000194,0.6998640000000194,0.0138667051,0.5501359999999806,0,200,2,5,0,3,2,8,1,25n,1,4n,8,125,200V_2A_125C
6.454977962701044e-06,1.654857803222205e-06,1.732740488250522e-06,205.623593,2.8117965,8.109835765923248e-06,9.84257625417377e-06,205.726887,2.8634435000000025,1.782500000000012e-08,166.10344607794718,-1.3482370000000117,-1.3482370000000117,-1.97323713,2.5982370000000117,0,200,2,5,-2,3,2,8,1,25n,1,4n,8,125,200V_2A_125C
1.0008989488886253e-05,1.6687758259175333e-06,1.6044826065774262e-06,205.44523,2.7226150000000047,1.1677765314803787e-05,1.3282247921381213e-05,205.44523,2.7226150000000047,2.0875000000000033e-08,146.71630223505113,3.4653789999999844,3.4653789999999844,0.00919893615,-2.2153789999999844,1,200,2,5,0,3,2,8,1,35n,0,4n,8,125,200V_2A_125C
7.1685504828660065e-06,1.6512343793777092e-06,1.6235676909200892e-06,207.16415,3.5820750000000032,8.819784862243715e-06,1.0443352553163805e-05,207.16415,3.5820750000000032,1.787500000000002e-08,162.78924911695273,2.1558720000000022,2.1558720000000022,-1.95941608,-0.9058720000000022,1,200,2,5,-2,3,2,8,1,35n,0,4n,8,125,200V_2A_125C
4.713425588559164e-06,1.653942388357445e-06,1.6607789473141402e-06,204.202787,2.1013935000000004,6.367367976916609e-06,8.028146924230749e-06,204.202787,2.1013935000000004,1.8618699999999987e-08,162.0631952990881,0.7010279999999796,0.7010279999999796,0.00838383842,0.5489720000000204,0,200,2,5,0,3,2,8,1,35n,1,4n,8,125,200V_2A_125C
6.441027649511512e-06,1.6484172847327578e-06,1.6855211152465692e-06,206.02578,3.0128899999999987,8.08944493424427e-06,9.77496604949084e-06,206.02578,3.0128899999999987,1.782500000000012e-08,163.6831069214206,-1.3442769999999769,-1.3442769999999769,-1.97355808,2.594276999999977,0,200,2,5,-2,3,2,8,1,35n,1,4n,8,125,200V_2A_125C
4.9663461615493824e-06,6.473907782462712e-06,6.127315721711692e-09,0.432227744,-99.783886128,1.1440253944012095e-05,1.1446381259733806e-05,233.440267,16.720133500000003,1.3328660000000143e-08,259.58152504847124,5.22090226,1.5170530000000042,5.22090226,-3.97090226,1,200,2,5,0,3,2,8,4,5n,0,4n,8,125,200V_2A_125C
5.7980533288915205e-06,1.8206045205463478e-06,4.0140306794446805e-08,4.54641529,-97.726792355,7.618657849437868e-06,7.658798156232315e-06,229.451991,14.725995499999996,2.5262320000000107e-08,253.45286440699235,2.73831097,-0.7587349000000003,2.73831097,-1.4883109700000001,1,200,2,5,-2,3,2,8,4,5n,0,4n,8,125,200V_2A_125C
4.840250094439662e-06,2.199066478657309e-06,6.906991701643985e-09,0.996284832,-99.501857584,7.039316573096971e-06,7.046223564798616e-06,233.59158,16.795789999999997,2.5780990000000107e-08,256.6237263542246,0.917358197,0.47979599999999323,0.917358197,0.332641803,0,200,2,5,0,3,2,8,4,5n,1,4n,8,125,200V_2A_125C
5.800409787192166e-06,1.6509532010491945e-06,3.7987413612761704e-08,5.46485128,-97.26757436,7.451362988241361e-06,7.489350401854122e-06,234.482486,17.241242999999997,2.520454000000015e-08,254.71008351863475,-1.16518772,-1.5550560000000075,-1.16518772,2.41518772,0,200,2,5,-2,3,2,8,4,5n,1,4n,8,125,200V_2A_125C
5.128704298801414e-06,2.7300028631449485e-06,2.884708347869068e-07,23.450784,-88.274608,7.858707161946363e-06,8.147177996733269e-06,222.1389,11.069450000000003,2.2255039999999943e-08,252.17880433013943,3.16150518,1.6715529999999887,3.16150518,-1.9115051799999998,1,200,2,5,0,3,2,8,4,10n,0,4n,8,125,200V_2A_125C
6.605859661339558e-06,1.6731302338055563e-06,7.802889202594545e-07,67.7043446,-66.1478277,8.278989895145115e-06,9.059278815404569e-06,255.829306,27.914653,4.085504000000007e-08,245.1894458663918,0.479606011,-0.6355838000000027,0.479606011,0.770393989,0,200,2,5,-2,3,2,8,4,10n,0,4n,8,125,200V_2A_125C
4.752955391256216e-06,2.0615379014729254e-06,6.456959512770113e-07,55.938519,-72.03074050000001,6.814493292729142e-06,7.4601892440061525e-06,245.97335,22.986675000000005,2.665532000000002e-08,238.58561115434935,0.631877913,0.6083749999999952,0.631877913,0.618122087,0,200,2,5,0,3,2,8,4,10n,1,4n,8,125,200V_2A_125C
6.460860249553626e-06,1.6717329823671522e-06,7.925613361134553e-07,69.7753915,-65.11230425,8.132593231920779e-06,8.925154568034235e-06,254.593197,27.2965985,3.540593000000003e-08,241.45620350013093,-1.20230158,-1.4221670000000017,-1.20230158,2.4523015800000003,0,200,2,5,-2,3,2,8,4,10n,1,4n,8,125,200V_2A_125C
5.114210649848639e-06,1.7691169660688043e-06,1.1092049874360717e-06,102.310413,-48.84479350000001,6.883327615917443e-06,7.992532603353514e-06,247.453423,23.726711499999993,4.020577000000002e-08,195.79922441804888,1.79186546,1.6447349999999972,1.79186546,-0.5418654599999999,1,200,2,5,0,3,2,8,4,15n,0,4n,8,125,200V_2A_125C
6.391183684375606e-06,1.6743309341940432e-06,1.518786050354515e-06,152.550664,-23.724667999999994,8.06551461856965e-06,9.584300668924164e-06,228.57788,14.288939999999998,3.4356230000000087e-08,178.79948669297227,-0.5517690000000073,-0.5517690000000073,-0.953427523,1.8017690000000073,0,200,2,5,-2,3,2,8,4,15n,0,4n,8,125,200V_2A_125C
4.729234257814302e-06,1.6848429885660419e-06,1.4068681179440763e-06,141.21524,-29.392380000000003,6.414077246380344e-06,7.82094536432442e-06,234.028303,17.014151499999997,3.4414049999999976e-08,182.89983966132885,0.6200750000000141,0.6200750000000141,0.478732784,0.6299249999999859,0,200,2,5,0,3,2,8,4,15n,1,4n,8,125,200V_2A_125C
6.45762012107725e-06,1.6695528657408848e-06,1.5272040982517007e-06,154.160045,-22.9199775,8.127172986818135e-06,9.654377085069835e-06,227.67176,13.835880000000001,3.1609160000000027e-08,177.86405607166466,-1.4186510000000112,-1.4186510000000112,-1.61062876,2.668651000000011,0,200,2,5,-2,3,2,8,4,15n,1,4n,8,125,200V_2A_125C
5.10607844700516e-06,1.6717253480332493e-06,1.7059956967028242e-06,203.310812,1.6554059999999993,6.777803795038409e-06,8.483799491741233e-06,203.663391,1.831695499999995,2.0875000000000033e-08,148.4777337014763,1.6528689999999813,1.6528689999999813,0.0647341354,-0.40286899999998127,1,200,2,5,0,3,2,8,4,25n,0,4n,8,125,200V_2A_125C
6.411194428800005e-06,1.65974422215336e-06,1.7508422701739948e-06,205.398156,2.699078,8.070938650953365e-06,9.82178092112736e-06,205.622338,2.8111690000000067,1.787500000000002e-08,165.70102180460606,-0.5641120000000228,-0.5641120000000228,-1.94439455,1.8141120000000228,0,200,2,5,-2,3,2,8,4,25n,0,4n,8,125,200V_2A_125C
4.7213529165821125e-06,1.6556255570167847e-06,1.691713363160381e-06,204.161292,2.0806460000000015,6.3769784735988974e-06,8.068691836759278e-06,204.161292,2.0806460000000015,1.861924000000004e-08,163.33998770058142,0.6180949999999825,0.6180949999999825,0.0141126403,0.6319050000000175,0,200,2,5,0,3,2,8,4,25n,1,4n,8,125,200V_2A_125C
6.4545168523261555e-06,1.6548397704222183e-06,1.7492286357183614e-06,205.599051,2.7995255000000014,8.109356622748374e-06,9.858585258466735e-06,205.697554,2.8487769999999983,1.782500000000012e-08,166.10271990092895,-1.421385999999984,-1.421385999999984,-1.9734203,2.671385999999984,0,200,2,5,-2,3,2,8,4,25n,1,4n,8,125,200V_2A_125C
5.101676664443311e-06,1.668780211864263e-06,1.6750882162011655e-06,204.548966,2.2744830000000036,6.770456876307573e-06,8.44554509250874e-06,204.548966,2.2744830000000036,2.0875000000000033e-08,147.2113419322132,1.651364000000001,1.651364000000001,0.0132611255,-0.40136400000000094,1,200,2,5,0,3,2,8,4,35n,0,4n,8,125,200V_2A_125C
6.405292594916144e-06,1.6514429803252698e-06,1.7006391087506803e-06,206.339007,3.1695035000000047,8.056735575241414e-06,9.757374683992095e-06,206.339007,3.1695035000000047,1.787500000000002e-08,163.21918035603574,-0.5710459999999955,-0.5710459999999955,-1.96084224,1.8210459999999955,0,200,2,5,-2,3,2,8,4,35n,0,4n,8,125,200V_2A_125C
4.7152237730387026e-06,1.653920808229925e-06,1.665435684443155e-06,204.161292,2.0806460000000015,6.3691445812686276e-06,8.034580265711782e-06,204.161292,2.0806460000000015,1.861924000000004e-08,162.05892491343747,0.6186950000000024,0.6186950000000024,0.00836297586,0.6313049999999976,0,200,2,5,0,3,2,8,4,35n,1,4n,8,125,200V_2A_125C
6.445508839640551e-06,1.648411809488176e-06,1.7020381969553295e-06,205.992109,2.9960544999999996,8.093920649128727e-06,9.795958846084058e-06,205.992109,2.9960544999999996,1.782500000000012e-08,163.68321570664162,-1.4214560000000063,-1.4214560000000063,-1.97362396,2.6714560000000063,0,200,2,5,-2,3,2,8,4,35n,1,4n,8,125,200V_2A_125C
4.8545924715446265e-06,6.473703809070182e-06,1.135831125684596e-08,0.432139375,-99.78393031249999,1.132829628061481e-05,1.1339654591871655e-05,233.439555,16.719777500000006,1.3377359999999984e-08,259.5838034469186,5.22078085,1.1051490000000115,5.22078085,-3.9707808499999997,1,200,2,5,0,3,2,8,8,5n,0,4n,8,125,200V_2A_125C
6.2123591029552305e-06,1.8204914267543678e-06,4.480227463415132e-08,4.54676021,-97.726619895,8.032850529709598e-06,8.07765280434375e-06,229.457704,14.728852000000003,2.5262700000000003e-08,253.44589293577468,2.73717238,-1.1414359999999988,2.73717238,-1.48717238,1,200,2,5,-2,3,2,8,8,5n,0,4n,8,125,200V_2A_125C
4.727748010447634e-06,2.1991182001801006e-06,1.1917053961953109e-08,0.996245667,-99.5018771665,6.926866210627734e-06,6.938783264589687e-06,233.591783,16.795891499999996,2.5781000000000143e-08,256.6246754110246,0.917347289,0.5674240000000168,0.917347289,0.33265271100000005,0,200,2,5,0,3,2,8,8,5n,1,4n,8,125,200V_2A_125C
6.191148652792869e-06,1.6509517609706444e-06,4.258540782588855e-08,5.46499864,-97.26750068,7.842100413763513e-06,7.884685821589402e-06,234.481496,17.240747999999996,2.520456000000001e-08,254.70857815335435,-1.16525487,-1.5646230000000116,-1.16525487,2.41525487,0,200,2,5,-2,3,2,8,8,5n,1,4n,8,125,200V_2A_125C
4.769200097498136e-06,2.7292517798922433e-06,2.948604004179101e-07,23.451029,-88.2744855,7.498451877390379e-06,7.793312277808289e-06,222.208947,11.104473499999997,2.22465600000001e-08,252.21087011435966,3.15787686,1.1209360000000004,3.15787686,-1.90787686,1,200,2,5,0,3,2,8,8,10n,0,4n,8,125,200V_2A_125C
6.465048956211855e-06,1.6731926277177096e-06,7.87325089442284e-07,67.6997725,-66.15011375,8.138241583929564e-06,8.925566673371847e-06,255.629634,27.814817,4.085506000000014e-08,245.06050034514558,0.475734982,-0.9522029999999972,0.475734982,0.774265018,0,200,2,5,-2,3,2,8,8,10n,0,4n,8,125,200V_2A_125C
4.723889041027744e-06,2.0614513905510637e-06,6.511747018782956e-07,55.9462693,-72.02686535000001,6.785340431578808e-06,7.4365151334571035e-06,245.967362,22.983681000000004,2.6655350000000128e-08,238.5855430305991,0.631775589,0.5416179999999997,0.631775589,0.618224411,0,200,2,5,0,3,2,8,8,10n,1,4n,8,125,200V_2A_125C
6.469947104860697e-06,1.671778178841072e-06,7.996180847310748e-07,69.7723571,-65.11382145,8.141725283701768e-06,8.941343368432843e-06,254.567171,27.2835855,3.540649999999998e-08,241.44915788720422,-1.20274821,-1.5079159999999945,-1.20274821,2.45274821,0,200,2,5,-2,3,2,8,8,10n,1,4n,8,125,200V_2A_125C
4.757891922838454e-06,1.7681412781517187e-06,1.1156557228704287e-06,102.308603,-48.8456985,6.526033200990173e-06,7.641688923860601e-06,247.240313,23.620156499999993,4.0206660000000074e-08,195.7359591598149,1.78605832,1.135801000000015,1.78605832,-0.53605832,1,200,2,5,0,3,2,8,8,15n,0,4n,8,125,200V_2A_125C
6.44796167893209e-06,1.6740587097899582e-06,1.5245919583071981e-06,152.530184,-23.734908000000004,8.122020388722048e-06,9.646612347029246e-06,228.53997,14.269985000000005,3.435763000000008e-08,178.81775759333874,-0.955537992,-0.9591210000000103,-0.955537992,2.205537992,0,200,2,5,-2,3,2,8,8,15n,0,4n,8,125,200V_2A_125C
4.7257953649179316e-06,1.6848079853507722e-06,1.4122166531922205e-06,141.209111,-29.395444499999993,6.410603350268704e-06,7.822820003460925e-06,234.022524,17.011262000000002,3.441431000000007e-08,182.9032134077125,0.5379420000000152,0.5379420000000152,0.478671344,0.7120579999999848,0,200,2,5,0,3,2,8,8,15n,1,4n,8,125,200V_2A_125C
6.456719631020209e-06,1.6695232518146916e-06,1.5339559619447599e-06,154.153251,-22.923374499999994,8.1262428828349e-06,9.66019884477966e-06,227.664792,13.832396000000003,3.1609460000000056e-08,177.86475920279693,-1.498424,-1.498424,-1.6107956,2.748424,0,200,2,5,-2,3,2,8,8,15n,1,4n,8,125,200V_2A_125C
4.753701794238612e-06,1.6711973181660549e-06,1.7131739033626758e-06,203.220049,1.6100244999999944,6.424899112404667e-06,8.138073015767343e-06,203.501587,1.7507935000000003,2.0875000000000033e-08,148.4600724517739,1.1345159999999908,1.1345159999999908,0.0624566216,0.11548400000000925,0,200,2,5,0,3,2,8,8,25n,0,4n,8,125,200V_2A_125C
6.4334432357963706e-06,1.659503929099968e-06,1.7574169828317826e-06,205.354415,2.6772074999999944,8.09294716489634e-06,9.850364147728122e-06,205.473524,2.736761999999999,1.787500000000002e-08,165.69697012395383,-0.947671999999983,-0.947671999999983,-1.94678849,2.197671999999983,0,200,2,5,-2,3,2,8,8,25n,0,4n,8,125,200V_2A_125C
4.723411626176643e-06,1.6556560129675945e-06,1.6973507969942831e-06,204.119734,2.059866999999997,6.3790676391442375e-06,8.07641843613852e-06,204.119734,2.059866999999997,1.8619780000000093e-08,163.3350050096432,0.5341949999999827,0.5341949999999827,0.01440638,0.7158050000000173,0,200,2,5,0,3,2,8,8,25n,1,4n,8,125,200V_2A_125C
6.445105877858131e-06,1.6548219816411832e-06,1.7561012675058577e-06,205.573908,2.7869539999999944,8.099927859499315e-06,9.856029127005172e-06,205.667369,2.833684500000004,1.782500000000012e-08,166.10177583983995,-1.4972429999999974,-1.4972429999999974,-1.97361582,2.7472429999999974,0,200,2,5,-2,3,2,8,8,25n,1,4n,8,125,200V_2A_125C
