 2.00000000e-11  6.34709889e+00  2.00000000e-11  6.34709889e+00  2.00000000e-11  8.01777748e+00  2.00000000e-11  4.41004680e+00  2.00000000e-11  8.76465776e+00  2.00000000e-11  1.02963795e+01  2.00000000e-11  2.96380471e-01 
 2.03533059e-11  6.34954571e+00  2.03533059e-11  6.34954571e+00  2.03533059e-11  8.01405902e+00  2.03533059e-11  4.41419513e+00  2.03533059e-11  8.76821177e+00  2.03533059e-11  1.03071131e+01  2.03533059e-11  3.07113863e-01 
 2.10599176e-11  6.35459868e+00  2.10599176e-11  6.35459868e+00  2.10599176e-11  8.00662796e+00  2.10599176e-11  4.42264892e+00  2.10599176e-11  8.77555542e+00  2.10599176e-11  1.03285785e+01  2.10599176e-11  3.28579023e-01 
 2.24731411e-11  6.36485874e+00  2.24731411e-11  6.36485874e+00  2.24731411e-11  7.99180093e+00  2.24731411e-11  4.43969735e+00  2.24731411e-11  8.79043415e+00  2.24731411e-11  1.03714997e+01  2.24731411e-11  3.71499559e-01 
 2.52995880e-11  6.38599983e+00  2.52995880e-11  6.38599983e+00  2.52995880e-11  7.96228678e+00  2.52995880e-11  4.47436206e+00  2.52995880e-11  8.82096167e+00  2.52995880e-11  1.04573024e+01  2.52995880e-11  4.57301050e-01 
 3.09524820e-11  6.43080254e+00  3.09524820e-11  6.43080254e+00  3.09524820e-11  7.90381464e+00  3.09524820e-11  4.54599905e+00  3.09524820e-11  8.88513288e+00  3.09524820e-11  1.06287459e+01  3.09524820e-11  6.28742104e-01 
 4.22582698e-11  6.53078707e+00  4.22582698e-11  6.53078707e+00  4.22582698e-11  7.78906878e+00  4.22582698e-11  4.69879707e+00  4.22582698e-11  9.02623649e+00  4.22582698e-11  1.09709558e+01  4.22582698e-11  9.70947054e-01 
 6.48698455e-11  6.77470747e+00  6.48698455e-11  6.77470747e+00  6.48698455e-11  7.56817951e+00  6.48698455e-11  5.04489861e+00  6.48698455e-11  9.36199242e+00  6.48698455e-11  1.16524211e+01  6.48698455e-11  1.65240253e+00 
 1.10092997e-10  7.45856017e+00  1.10092997e-10  7.45856017e+00  1.10092997e-10  7.15947485e+00  1.10092997e-10  5.91913378e+00  1.10092997e-10  1.02695538e+01  1.10092997e-10  1.30013893e+01  1.10092997e-10  3.00135131e+00 
 1.60092997e-10  8.58253389e+00  1.60092997e-10  8.58253389e+00  1.60092997e-10  6.75648593e+00  1.60092997e-10  7.23146166e+00  1.60092997e-10  1.17133683e+01  1.60092997e-10  1.44662171e+01  1.60092997e-10  4.46615819e+00 
 2.10092997e-10  1.01821455e+01  2.10092997e-10  1.01821455e+01  2.10092997e-10  6.40145248e+00  2.10092997e-10  8.99548314e+00  2.10092997e-10  1.37280937e+01  2.10092997e-10  1.58949892e+01  2.10092997e-10  5.89491000e+00 
 2.60092997e-10  1.23368992e+01  2.60092997e-10  1.23368992e+01  2.60092997e-10  6.09050878e+00  2.60092997e-10  1.12899260e+01  2.60092997e-10  1.64158924e+01  2.60092997e-10  1.72775445e+01  2.60092997e-10  7.27744589e+00 
 3.10092997e-10  1.51413896e+01  3.10092997e-10  1.51413896e+01  3.10092997e-10  5.81927750e+00  3.10092997e-10  1.42086303e+01  3.10092997e-10  1.99018754e+01  3.10092997e-10  1.86018832e+01  3.10092997e-10  8.60176646e+00 
 3.60092997e-10  1.87050676e+01  3.60092997e-10  1.87050676e+01  3.60092997e-10  5.58274772e+00  3.60092997e-10  1.78603296e+01  3.60092997e-10  2.43334153e+01  3.60092997e-10  1.98538004e+01  3.60092997e-10  9.85366712e+00 
 4.10092997e-10  2.31250818e+01  4.10092997e-10  2.31250818e+01  4.10092997e-10  5.37531759e+00  4.10092997e-10  2.23415383e+01  4.10092997e-10  2.98465143e+01  4.10092997e-10  2.10168064e+01  4.10092997e-10  1.10166586e+01 
 4.60092997e-10  2.84920390e+01  4.60092997e-10  2.84920390e+01  4.60092997e-10  5.19095499e+00  4.60092997e-10  2.77423667e+01  4.60092997e-10  3.65712301e+01  4.60092997e-10  2.20722820e+01  4.60092997e-10  1.20721221e+01 
